query_id,query_type,delta_p5,delta_r10,delta_ndcg,delta_mrr,improved,degraded,all_metrics_improved
Q-21,TEMPORAL,0.0,0.0,0.061442547954487226,0.0,True,False,True
Q-21,TEMPORAL,0.2,0.0,0.14804095548293272,0.0,True,False,True
Q-22,TEMPORAL,-0.09999999999999998,0.0,0.08659840752844561,0.0,True,True,False
Q-22,TEMPORAL,0.0,0.0,0.25840858517121457,0.0,True,False,True
Q-22,TEMPORAL,0.0,0.0,0.08659840752844561,0.0,True,False,True
Q-23,TEMPORAL,0.0,0.0,0.17812937431940212,0.0,True,False,True
Q-23,TEMPORAL,0.2,0.0,0.04864224514785065,0.0,True,False,True
Q-23,TEMPORAL,0.2,0.0,0.31917168069180424,0.5,True,False,True
Q-24,EXPLORATORY,0.2,0.25,0.19519002499605084,0.3333333333333333,True,False,True
Q-24,EXPLORATORY,0.2,0.0,0.09648516663378374,0.19047619047619052,True,False,True
Q-24,EXPLORATORY,0.2,0.25,0.19519002499605084,0.3333333333333333,True,False,True
Q-25,EXPLORATORY,-0.2,0.0,-0.030301800404043955,0.0,False,True,False
Q-25,EXPLORATORY,0.0,0.25,0.09722780558970501,0.0,True,False,True
Q-25,EXPLORATORY,0.0,0.25,0.09722780558970501,0.0,True,False,True
Q-26,EXPLORATORY,0.4,0.3333333333333333,0.652228020638135,0.8571428571428572,True,False,True
Q-26,EXPLORATORY,0.2,0.0,0.44393565778980265,0.75,True,False,True
Q-26,EXPLORATORY,0.2,0.0,0.41431778278119136,0.6666666666666667,True,False,True
Q-32,EXPLORATORY,0.0,0.0,0.24232276244870107,0.6666666666666667,True,False,True
Q-32,EXPLORATORY,0.0,0.0,0.0942654749053004,0.0,True,False,True
Q-32,EXPLORATORY,0.0,0.0,0.2035525541036693,0.5,True,False,True
Q-33,EXPLORATORY,-0.09999999999999998,0.0,-0.06494043848564846,0.0,False,True,False
Q-33,EXPLORATORY,0.0,0.0,-0.06494043848564846,0.0,False,True,False
Q-33,EXPLORATORY,-0.09999999999999998,0.0,-0.06494043848564846,0.0,False,True,False
Q-36,EXPLORATORY,0.2,0.3333333333333333,0.5461045908181281,0.75,True,False,True
Q-36,EXPLORATORY,0.0,0.0,0.0017154766228371088,0.0,True,False,True
Q-36,EXPLORATORY,0.2,0.0,0.38707119129453765,0.8,True,False,True
